Time (s),Reconfigurable Path,Generic Path
192,13071.799913778072,9286.525520041854
193,14953.85915232778,7398.738702354221
194,12142.91923450922,8565.762668054209
195,12018.784240740164,7299.423049602629
196,12437.123217996517,7277.366577813358
197,11569.892662631439,6894.810353311123
198,11336.247535172148,6895.206282421481
199,10157.743444118501,7442.193702155095
200,12616.490983216938,6242.61430559364
201,15866.878719269656,7019.480692045397
202,15449.227444443306,5946.544076752494
203,14565.200636097943,6050.799395968059
204,11942.36911363608,6660.392254883211
205,11854.500076943128,5821.743828208039
206,11016.536107438087,7030.344924899732
207,7841.079274378862,7574.940539567664
208,7983.1193490304295,7791.271556812992
209,8626.642187780062,5806.336943012517
210,7443.599883002544,6740.559517673226
211,7901.344541060694,5874.950284117299
212,7883.060474698709,7232.512269012522
213,8370.834819872452,8370.834819872452
214,8841.881839476417,8535.383514282314
215,9583.165520285773,8484.580667123575
216,9843.576343878165,8084.064776364341
217,9376.160635374936,8590.144178168854
218,9892.441555091491,7494.642233911313
219,9846.24998353299,7253.031992727792
220,10352.253296197207,6936.488491768419
221,10449.117872041137,7741.621117678248
222,9287.644100503121,7093.760871845255
223,10534.162791075692,7190.254371867469
224,11705.723762777943,6428.852047779743
225,10473.89616253962,5560.051972291563
226,8146.384745084557,4798.083775536805
227,8293.37863514889,4922.137907074209
228,8910.657891711408,5099.230674578887
229,8342.529950616688,4898.7357491981675
230,6950.821784239295,4135.433979542529
231,7026.730903702152,4747.347919306493
232,6869.131136756205,5602.2527123599975
233,6638.27621845788,4865.8428209333815
234,8279.156182604362,4498.695283077784
235,7530.096274974828,4367.346072669044
236,6303.202669462121,5222.882311429656
237,4896.970501865983,4637.765790809113
238,6154.705013441796,4906.134795083792
239,7103.791082587369,4534.79743712665
240,7035.469989904961,4786.203107529299
241,7721.497014271171,4740.953390998746
242,7060.15001050972,4835.334295310303
243,7500.20347555155,5127.505072836422
244,8270.19462154641,5360.640630621627
245,8205.20013747714,5441.437456385943
246,9550.818224734303,5048.030140461206
247,9128.309149494182,5510.037858313223
248,8295.860058146987,5045.379315514378
249,7130.041609966472,5108.965459217728
250,7553.287176031946,5685.25925735641
251,5940.901804847471,5940.901804847471
252,5583.376633190797,5583.376633190797
253,6873.94681176799,6873.94681176799
254,7466.158738145992,7466.158738145992
255,6045.253509119603,6045.253509119603
256,6552.138427883086,6552.138427883086
257,7496.350788625549,7172.335120657469
258,5825.3099237664055,5825.3099237664055
259,5424.827756252845,5424.827756252845
260,4327.661429964367,4327.661429964367
261,4917.189242258558,4917.189242258558
262,5462.0922638271295,5462.0922638271295
263,5762.326608040844,5762.326608040844
264,6804.985698648045,6249.450574882211
265,5785.028398566345,5785.028398566345
266,4667.998514488619,4667.998514488619
267,5275.271069250411,5275.271069250411
268,4928.996799205305,4928.996799205305
269,4585.508773605239,4585.508773605239
270,4883.3629454986985,4883.3629454986985
271,5366.624059203711,5366.624059203711
272,5338.84623945654,5338.84623945654
273,6306.25353004715,6306.25353004715
274,6105.294896882833,6105.294896882833
275,6243.151777381917,6243.151777381917
276,6419.599508771842,6419.599508771842
277,6512.7542008404735,6512.7542008404735
278,5750.4491554824135,5750.4491554824135
279,5746.510685014192,5746.510685014192
280,4886.524836913478,4886.524836913478
281,5034.579075493142,5034.579075493142
282,5206.126965180035,5206.126965180035
283,4565.502585481603,4565.502585481603
284,5034.849975921293,5034.849975921293
285,5337.578905676003,5337.578905676003
286,5166.421756026728,5166.421756026728
287,5466.766297540142,5466.766297540142
288,5515.429592171415,5515.429592171415
289,6455.773900690135,6455.773900690135
290,6713.263720300477,6713.263720300477
291,6298.237963993494,6298.237963993494
292,6382.434064508828,6382.434064508828
293,5681.514902940475,5681.514902940475
294,7168.692317420023,6560.963384510443
295,7659.220395175206,6530.247519380854
296,7074.846549036298,6568.113881301522
297,6684.074570797598,6684.074570797598
298,5903.573554485867,5903.573554485867
299,6322.35205312153,6322.35205312153
300,6185.195180399223,6185.195180399223
301,7209.650551579723,7209.650551579723
302,6624.413328916635,6624.413328916635
303,7337.360506563375,7337.360506563375
304,8759.077926170929,7658.308155231167
305,8927.869697482784,6970.417507005915
306,8829.439133156946,7724.4457551232335
307,8412.44255116408,8807.747445751544
308,8467.797609103678,9143.462539807102
309,8049.355533572235,9910.895853975751
310,7926.055199601062,10501.652331425024
311,7852.296063202874,9722.75574039971
312,7886.257142783702,9347.422856511574
313,7474.924537912283,10319.67012612568
314,7683.174380213255,10347.343845685415
315,8213.907162154475,10240.288580384868
316,8414.774940630707,10154.065068580132
317,8420.79800663612,9745.340050592358
318,8579.91778454022,10411.392150050726
319,8603.696345623306,10520.431979392484
320,8910.288214490009,9785.106936206988
321,9073.411688042097,9221.3229109095
322,9174.38752961349,9162.42325899125
323,9122.036665693455,9143.280640950936
324,9089.959367383342,8608.882741132933
325,8882.277851419229,8928.3367763405
326,9172.81346493953,8884.19957010132
327,9215.220079153023,8407.597599416196
328,9109.978532727959,8788.561909871432
329,9119.814594526331,8964.135902215488
330,9060.70395111558,8753.729545667351
331,8975.551464777951,8577.566072552267
332,8905.64457085922,8293.748241858548
333,8783.551945219813,8199.325983044824
334,8797.893866292452,7773.252773190966
335,8627.98931292305,7426.047288570912
336,8707.84204519819,8028.304741935003
337,8675.98523962161,8325.68867374936
338,8549.488292210102,8018.162402278649
339,8523.98255803656,8715.03135473542
340,8341.106110184928,8570.22392250297
341,8381.327761455486,8651.485240818878
342,8365.267778566644,8700.19020972876
343,8286.40768244263,8640.069925324471
344,8322.902078004488,8614.129710378058
345,8234.623642662713,8224.221376353195
346,8156.838126017783,7866.989243648343
347,8064.576510144638,7921.093602524762
348,8084.723622263424,7906.018839377804
349,7837.397518473839,7784.532004275337
350,7790.126205186098,7622.3092754064855
351,7924.334871831543,7809.347250477709
352,7952.372957014886,8102.426147522249
353,7848.195616426487,8355.659764239846
354,7794.641744956508,8088.056491818405
355,7711.4502706030635,7984.351763663157
356,7683.8552151178255,7642.067352671275
357,7598.806882828094,8113.332517540314
358,7589.254287066008,7384.229266421242
359,7561.095599239622,7094.827802158953
360,7518.558024465622,6924.856700726644
361,7437.521706196713,6779.962424486865
362,7443.133818382533,6397.510259463629
363,7377.255434743908,6749.026285557174
364,7359.303486700289,7007.0494833016455
365,7347.980455791977,7069.011824475364
366,7318.307180275209,6960.320492490093
367,7245.9504602567995,7151.145669604591
368,7169.3620307546225,7767.282573868893
369,7189.41784224776,7157.571705471759
370,7093.044968702964,7003.090983269039
371,7036.117085762929,6815.649908818673
372,6952.1873004285,7042.895862142523
373,6861.046065805679,6921.233229170701
374,6878.8706650769145,6857.750889036975
375,6914.245219096653,6984.699373942341
376,6910.433003177556,7560.5665723315215
377,6819.4513652453825,7517.634113679549
378,6841.084537315853,6762.867433539695
379,6771.912496894265,7189.2909643778785
380,6566.613802638324,6959.702706381536
381,6640.97552064351,6880.467333412687
382,6548.79066020305,6264.041777219075
383,6329.8038010365635,6146.828149349678
384,6263.879764919478,4980.815353240974
385,6456.751351458452,5941.24189518423
386,6293.679039292656,5663.59382016271
387,6242.97593656014,5088.196005475099
388,6198.840895349134,4653.543162211169
389,5998.190962277285,4433.875132569234
390,6069.965969607753,4512.488256024821
391,6242.972955930131,5452.871072024538
392,6164.007727413695,5737.655475446037
393,6224.789924828799,6202.479039780293
394,6016.966779751663,5839.004562015062
395,6117.15478256385,5953.402605086602
396,6118.816757516059,5910.404163931882
397,5986.282158775824,6476.560253369514
398,6055.060634929345,5653.652140126932
399,6108.133777504681,5290.192150420531
400,6090.746279764278,5159.517015205269
401,6025.289464713435,4855.430025353282
402,6000.828450859521,4742.182316065533
403,5942.19374146841,5478.344378164025
404,5882.85364877748,5607.621280034416
405,5817.342173538628,4951.498407377784
406,5519.207465467877,4652.868966798341
407,5690.4497640878335,4066.5642473815515
408,5646.4512740756645,4271.720660469382
409,5505.683897488369,4171.530837515112
410,5378.010768651256,3727.695538282446
411,5498.212300278211,3857.112895751381
412,5448.5984545699675,3960.2659998869663
413,4426.347921481812,3168.439023987317
414,4788.956336222424,2803.984509762843
415,5143.534081130393,2729.134402396781
416,5004.126746821493,3042.4579959094294
417,5102.996970285874,2466.450299510969
418,4902.313938551903,2335.2973867021583
419,4570.065595954969,2272.0473268102055
420,4796.334770782159,2329.33727108623
421,4739.577294061331,2289.393448669505
422,4887.082465165191,2621.4108791600565
423,4686.3554803148045,2655.666568611013
424,4642.550624583195,3056.7251076435728
425,4596.67224843637,3250.9526384666556
426,4275.38125155024,2903.3763652308794
427,4348.984720212049,2811.6924794615156
428,4137.5847452396665,2247.305230653675
429,3973.2491609882745,2025.7906608407907
430,4000.6076508954,2649.1027060138344
431,4032.68704347739,3266.313693182125
432,4123.127439759038,2811.3536045584183
433,4309.374902026251,2998.6104108269315
434,4232.147517168748,2574.5245330148405
435,4306.7855847857745,2665.3120399190766
436,3975.1577879842257,2553.0255257212107
437,3761.263601193091,2568.0698198674186
438,3351.5939530987553,2133.2165503562483
439,3250.303820946464,2179.284419992111
440,3220.8666634269493,2423.0061818550125
441,3004.8679507124175,2265.339132616062
442,2959.4014626286885,1619.4407680761892
443,3085.6311510173614,1549.9897690274959
444,2978.1631450720756,1811.4858994432834
445,2958.0850025799823,1937.5521310121376
446,3121.2476847950807,2108.5113764964003
447,2814.1529589007287,1827.9334192594592
448,2957.983583541834,1957.900711440149
449,2981.9047358976572,2270.5228757513682
450,3044.2230798503524,2271.3603178348153
451,2807.5119188788494,1893.8737874978062
452,2754.86193924905,2065.5199484728937
453,2257.254574167164,2023.4549809499474
454,1806.135426714688,2030.199500307492
455,1421.208100939901,1584.2772424321715
456,1710.2498144289766,1549.818829530337
457,1582.0097512051182,1450.2738806873974
458,1193.7249879578585,1305.536930490383
459,1324.2197171365615,1730.977853416466
460,1777.5980061585283,1827.380045270219
461,1450.2278831144417,1511.3445519947788
462,1991.8683448923214,1912.4143906584827
463,2015.3855109317333,1732.220407350135
464,2096.427569189862,1737.8673593172218
465,1354.3004239230474,1633.7102976159715
466,1206.5570282705703,1676.181117280667
467,1479.8555305840814,1586.710201797969
468,1776.6592807095976,1682.6826240333023
469,1675.2618654026023,1546.8733085293106
470,1611.473653034041,1553.4508902239077
471,1514.441402016308,1297.0491067825665
472,1229.5847229395354,1084.1630550755235
473,1447.1662290593586,1023.1438983536756
474,1158.1282072015354,963.494868918335
475,1377.0051521087303,968.0967158661676
476,1187.7280415078103,891.2268200268932
477,1047.500785427627,674.7205951449903
478,1313.2497976516083,766.7111273020637
479,1136.5535810641486,584.3062864989516
480,910.9699044037915,475.27991696687263
481,993.3515018884069,577.365533221863
482,1384.901341500794,598.1657447394431
483,1326.3904894136222,601.2609505033364
484,1227.723593970756,550.3593266481639
485,1075.2226487982282,447.0896004657422
486,1084.3649538667087,493.0124587842924
487,975.6284141377283,469.490278651385
488,1228.3800507467906,567.0898399131844
489,886.7994320812692,486.0283023793109
490,652.5073329169682,472.3080145502255
491,777.6352150094846,421.5142745302665
492,495.79725647838734,349.31157948722034
493,570.5827987735091,376.11720473961867
494,576.1903767432685,383.8788979964332
495,737.9220796011888,467.2268198964247
496,737.9502455026077,652.3002186466576
497,767.1277908443935,654.9249915772352
498,751.5773373110795,508.22757408946893
499,451.04330374524346,399.62243846474183
500,372.1975946618549,415.973520892375
501,461.78271551442674,433.91056596161263
502,311.3542696668772,346.2115592322153
503,294.4775806138936,429.00657126610577
504,387.9948333518734,569.7408411493024
505,588.3949256018245,733.2653029116776
506,426.48423232348273,734.0806516738575
507,523.4837498461642,826.1807280481287
508,561.6696426709113,976.9297302263037
509,541.1013230803279,984.3626962253255
510,551.1643486100573,956.695942334813
511,473.32429986523,867.0438972746492
512,609.0497347148124,1103.2724893510137
513,545.6468516044125,1205.3013655707998
514,717.1904872875821,1142.5247536585696
515,611.7813190664074,1003.4790653113251
516,524.6230994997702,995.8541650043214
517,637.8573472120518,965.5397783390015
518,606.1641507916346,1292.4787540102716
519,748.5405950561777,1337.171952461735
520,1000.9404915063797,1548.6471802576662
521,1109.8234919924098,1411.7606694437657
522,884.4040100867212,1138.0781236430132
