Time (s),Reconfigurable Path,Generic Path
1948,6175.980648292215,0.6300978617237325
1949,6904.539508457434,0.41377396520094567
1950,6828.4415066471565,1.0
1951,6423.034295114883,1.0
1952,5246.251309484779,0.3775749055579543
1953,5920.630250225473,1.0
1954,5461.852604879556,0.4108726253019741
1955,5939.402667527389,0.4653003097175625
1956,6495.1898654817705,0.3861357245515877
1957,7144.409113249718,0.5246808970676634
1958,6248.448362323558,0.48869723048825836
1959,6397.081603860931,0.6372981631029075
1960,6854.239796139,0.6657416476397849
1961,8318.264955839944,0.6586753162527237
1962,9126.885838896926,0.7269146337975972
1963,8740.3677066308,0.6405429985074763
1964,10025.20872133812,0.7283652316919997
1965,10447.557878815047,0.639118617280501
1966,11246.710610734171,0.8013302744039399
1967,11410.213666290776,0.7727384025197336
1968,11960.73507906217,0.9144762285175034
1969,14909.553165541414,0.8441516110010063
1970,12334.058740882667,0.921672912896474
1971,10819.663022640436,0.9108521203250771
1972,10408.13314540278,1.457942692348915
1973,10884.16667717459,2.089037928318044
1974,12032.052801038602,3.239342300428326
1975,11211.557678445351,3.5313621335901733
1976,12437.890555855094,2.5088076861505595
1977,12873.610567894853,2.866066736881568
1978,15057.539120779455,2.2989944329202867
1979,15054.161387102065,2.2513082962392597
1980,12129.731289105142,3.1282247930333225
1981,11019.119947069008,2.5263391666431847
1982,10614.502279883469,2.6914529573432717
1983,10794.158488117335,3.0451348766226745
1984,11010.632827724725,4.086129550546251
1985,11083.788945601269,2.80412586980806
1986,8848.626336999238,3.7161625680374466
1987,7757.446781522124,3.940371885527546
1988,7593.368393329203,2.875968493376657
1989,7436.400584950575,2.0021171813527983
1990,19360.779554284054,2.808122465156504
1991,19380.0564687466,3.2706906609143305
1992,19746.03213155059,3.6303449217467034
1993,13161.271236897128,3.066299983966407
1994,10131.672759001769,3.3580399748615775
1995,12959.487852273085,3.7673742689327656
1996,10706.053101757254,4.170108059350384
1997,11930.291074002007,4.605648528368756
1998,11288.682077778734,4.212734185767906
1999,9325.101486768632,3.3562164709685036
2000,10897.469341715527,3.275164706469602
2001,9198.695095437564,2.4956839016944077
2002,9413.321736361926,2.2187397121587793
2003,10215.836883766535,2.4858039380390347
2004,7750.018849487777,2.7382071140418875
2005,6756.797432230697,2.9839489854826255
2006,6120.592564795824,3.5838823515452845
2007,5066.561488375997,2.700012954268213
2008,3814.00093553696,3.0177235906471958
2009,3264.1321520205825,2.8472138467778225
2010,3099.465741448401,3.1532876257315396
2011,18248.50207157721,2.372916271336414
2012,20813.868966552494,1.4899122233938993
2013,19809.15819121342,0.9324406449177349
2014,17324.507321673,1.2061243735444773
2015,17291.945442912653,1.2448007428220662
2016,21318.063010715414,0.9418132777444306
2017,20394.722315598585,1.021585238643786
2018,20421.866160605034,1.310847378293235
2019,21466.896100696446,1.03053906117788
2020,25171.11003396264,0.5145807089596386
2021,24663.767403648235,0.6994754175330675
2022,21003.75420185516,0.8213972724154366
2023,20939.503230522383,0.7013043122862826
2024,19048.540233237596,1.0
2025,19941.916846586366,0.4026467751328485
2026,19766.604676670926,1.0
2027,21847.466302497392,0.4894805415300899
2028,22259.25164535588,0.4891976982254579
2029,27447.659346001255,0.5565065681651772
2030,27797.953914629637,0.5874951753445977
2031,26765.66824203863,0.5610463594979914
2032,29196.28308096126,0.6170431997662061
2033,28299.10727264499,1.3136899972647655
2034,28371.349376273665,2.577300052656414
2035,32821.35516643602,2.653066159849213
2036,31785.57201402647,2.3472294047994287
2037,28941.85272863941,2.547385137732027
2038,27364.68324543633,2.688493438282991
2039,25339.831139466816,4.429797559330127
2040,25573.4638477821,5.485007635848822
2041,27738.66446781147,6.875717102724453
2042,23524.871175800603,9.28050403549587
2043,24930.11249125495,10.039946054536342
2044,26340.81413086818,10.29364690485881
2045,26256.964908789578,9.370246605277526
2046,23229.14686813103,11.848101647154909
2047,27311.501951252063,13.186974778450368
2048,23660.88157994539,15.350235131466766
2049,20241.76033421468,12.529526774136018
2050,20630.07634849966,10.684182395091197
2051,23368.52721717513,9.222570656115744
2052,23939.913518671914,8.91221274020827
2053,24576.784831184163,11.024880830904342
2054,22249.415653813365,13.12109007254132
2055,20681.626491161383,14.584320603565015
2056,22528.64580066275,16.474478685535452
2057,25497.496224480437,20.37898357397452
2058,27534.332293397794,31.080931938436567
2059,31187.626316730177,43.363401390498304
2060,29448.179764500077,31.983442828757028
2061,29797.228909146557,29.915445045727235
2062,30026.679398753244,21.352252893898317
2063,29602.959139121114,30.208978355451098
2064,29017.89572869133,42.73689186552964
2065,29132.897872989706,47.93994697869241
2066,30682.77564030257,44.555610667942204
2067,31632.152949050684,45.73967434783485
2068,35542.01466031828,44.07624017957742
2069,26733.269416433155,36.80991779868313
2070,23788.87580203059,37.332902877081054
2071,24470.935011460824,48.13889741415015
2072,23271.77587907009,54.24531543069277
2073,21913.71334386699,62.1923468468655
2074,21509.30532770716,68.90715132114987
2075,25375.383861794948,62.57622891233536
2076,21200.420681566015,65.4720468222921
2077,20010.928625137978,84.82704343140958
2078,16112.493459297071,75.09030371070128
2079,17782.23499354915,70.08043879814218
2080,7732.008714401343,58.45937415389175
2081,7348.586183631564,56.72568350576903
2082,8323.01284098431,51.347440805860934
2083,7920.212784404952,45.3034481453407
2084,11424.831688683154,61.05528206616387
2085,10575.31953781995,55.762155917208005
2086,8105.660417867453,67.437231913004
2087,8786.9471758528,75.20214112867895
2088,9750.377821907769,88.55871101694262
2089,8744.575493938744,77.09493621135978
2090,8336.14580750961,52.161717717654064
2091,10366.600312723564,72.84783661916775
2092,9019.722159801344,59.60899973553097
2093,9319.878396615984,85.93807669678043
2094,7713.105773791548,79.3758559652353
2095,10265.197245568039,78.8139284735873
2096,14459.742610270752,97.99179165990729
2097,16117.328845124624,113.15393205964281
2098,15259.1269371394,129.78266291414266
2099,12377.418080324676,118.86506153822826
2100,12983.1172502236,116.09422875700025
2101,16679.680669062374,173.51960227832726
2102,16047.333093350331,173.9802856872682
2103,14969.719259901543,134.61702580934724
2104,13139.831312198086,122.56498070062918
2105,10281.293831353161,81.02894342237458
2106,10019.143961907399,81.569027757857
2107,9618.338548126916,67.87510976430507
2108,7713.90403257507,60.642670218288096
2109,7393.443377101008,54.80642583319648
2110,9149.087662010308,79.3317410623353
2111,7587.917960930856,77.027016406038
2112,7947.861670561623,95.98485455078375
2113,7050.747344694697,91.61887092557072
2114,5584.174187198695,61.04969970854884
2115,4931.678208489656,57.884773704855675
2116,4693.661940545744,83.36600221572894
2117,5793.9526354517175,74.79490929761803
2118,5310.499021663118,57.14274890534168
2119,5203.653592496136,39.762100460768394
2120,4950.618267536171,45.74995481323116
2121,6720.026673345359,56.84849026226015
2122,6848.424828140264,35.388763036558004
2123,6845.810225742172,63.438489777442655
2124,7628.710197529539,67.14672689465384
2125,6025.9337269587595,66.97423244260588
2126,4943.910904953646,98.53617557145573
2127,5262.026903344965,100.8757047336928
2128,5632.056450694503,102.26422045723466
2129,7695.219520983239,106.29742562636238
2130,6633.024103982592,73.78848158684347
2131,8007.006376180327,78.14007514609786
2132,6725.232716804944,90.20322441267713
2133,7287.80033890041,80.90243407217429
2134,5429.007383406356,63.094942730130796
2135,5527.548022671036,64.48544170350466
2136,4837.935789363518,57.00133901646905
2137,5150.358087633376,71.39723295750885
2138,5142.09085672577,78.8742980203187
2139,7061.96852525072,99.777929556713
2140,5418.810340375114,77.1329972358192
2141,5850.8434814644115,73.60247742220314
2142,4697.085129191746,88.78428252863357
2143,4206.854325506847,100.76810468841283
2144,3731.0832177626253,130.26843700790312
2145,3243.3034693862887,158.7021797633543
2146,4787.444507180951,136.27068669069547
2147,4945.9078112483985,137.9210153774924
2148,4508.243800560298,146.00682015364842
2149,5148.901134002773,153.14723512441057
2150,4745.984297858263,146.65478972963376
2151,4578.746757898301,187.1029974741661
2152,4939.837249502438,128.10608179156785
2153,4658.003282069442,110.35714349327458
2154,6319.622929085662,113.6146727389423
2155,7644.964455883396,114.32166934753099
2156,9121.658591921425,125.68066588882509
2157,12641.555633520828,118.31355333057165
2158,12780.11480702481,99.80899239200032
2159,14377.177753650594,104.91926366827501
2160,11705.276920978435,129.51029472448715
2161,8934.317645599498,149.08966708229903
2162,9302.962140886022,115.5932266813485
2163,8866.008151053225,84.56631510846718
2164,11377.448446607634,83.29568510021927
2165,9810.511804497555,86.30895068002044
2166,7550.311545637959,66.80893104974147
2167,7125.173201116699,54.07233891046301
2168,7440.249643343164,68.57429712444637
2169,6153.598403376893,57.74676747922119
2170,6288.64360943829,37.72412443898527
2171,5493.623551386758,35.59570867548122
2172,4108.480806719353,33.18916788720331
2173,3047.7747929478696,33.84390770564736
2174,2790.048740821351,29.645206358157264
2175,1708.7527557073445,31.973229275657975
2176,2043.0290598471977,32.938175095054724
2177,2307.726940345341,30.98530118362896
2178,2409.0910356783315,31.41691729737669
2179,2952.008449533672,34.40828037075297
2180,2576.58038979187,33.028572329536765
2181,2236.586544423137,38.737239614286196
2182,1493.5570742976308,53.475988227976906
2183,1391.960531013604,68.58850535730038
2184,1426.415896557295,61.03102278243626
2185,1110.3928233807374,61.0214071589805
2186,1250.3171339464102,46.29496445011111
2187,1091.3050749880445,45.13396808675625
2188,1389.508717537891,45.791769679494266
2189,1832.4497986709464,33.97189605787161
2190,1600.7261699104517,29.566561749367693
2191,5839.05877522089,31.270236140648052
2192,6258.8612985852715,39.78803622283494
2193,7014.923333708064,57.67350504201702
2194,6966.902713856532,65.74724240734038
2195,6887.562077178983,62.04475113908185
2196,7124.154420553782,58.80250382566163
2197,6447.645037022073,46.679153843794566
2198,7897.018823025171,55.48774580090867
2199,7417.097300010772,36.60246463480063
2200,6951.750005564123,32.045513308550724
2201,5681.8660307731925,34.17056366150781
2202,6850.5982448999375,31.92694198293136
2203,7023.014345843151,22.537768344427537
2204,7174.1363842648125,31.446720139576257
2205,8871.680285714607,27.213741926054002
2206,8028.761286138681,19.366396277212836
2207,8466.497930692252,21.254626981163046
2208,10344.0360097137,25.5993357479294
2209,11398.0677856208,17.945799486430655
2210,10381.831148022911,11.968150492807386
2211,8961.090311036673,19.083164500069515
2212,8416.80233004584,23.457127052429655
2213,9308.641378827535,25.411186924582584
2214,7787.89332215251,19.0408337826662
2215,8065.483146437392,10.782854633235354
2216,7068.130365530761,10.30387765427221
2217,8386.144461751468,8.442757605306108
2218,9576.166548671743,6.756672696030703
2219,9389.081649655609,5.715431229227418
2220,8690.69031507751,7.351125147971862
2221,9192.576989607509,10.94714275748004
2222,7594.862465088034,12.535413164410564
2223,7775.942967722168,11.38086767138343
2224,9166.066032573477,11.014702707718776
2225,8924.320964620289,7.818695944014832
2226,6421.704395972873,6.933506787607589
2227,8112.829725119787,7.990582404354716
2228,5485.481365767277,5.800899291101586
2229,4157.784683916125,4.364890504362234
2230,3233.708198363525,4.808283973098353
2231,2862.267460707293,5.115217905065597
2232,2791.149145749138,4.874634000238651
2233,3553.3961486665694,4.70234627292745
2234,3948.8766455150253,6.339031735696102
2235,3019.880063651314,6.112906452751688
2236,3417.6238287149054,6.665864216919457
2237,2887.011504302718,6.844886372920943
2238,8357.33218668319,6.534254552410797
2239,8136.31872107549,6.183988888079534
2240,8377.537607482522,7.393029617366013
2241,9791.970533986614,9.6423653858358
2242,9215.671426789082,9.711257619213576
2243,9522.474636286957,8.607804621675355
2244,8719.167708003586,12.070439614588418
2245,7029.216836788477,7.892416106921955
2246,8639.736411248577,7.578345908108927
2247,7289.346194284522,7.505162919538356
2248,8043.48348123871,8.571797388738299
2249,7958.347289038803,9.775073616954595
2250,8781.210624377392,6.0926565040376595
2251,9012.765819143859,5.820576697145125
2252,10215.475415587789,4.374299309448166
2253,10394.348117161611,6.187522344297981
2254,10771.591701462534,7.134665700087464
2255,11034.978333768482,4.863454831095821
2256,10469.394022099268,3.961781340938679
2257,8888.36529097488,3.108986556037595
2258,7939.4411577027195,3.2091068239520055
2259,7384.27113817527,3.338170879559018
2260,6706.060288490614,3.1350614842214175
2261,5971.341143372488,2.534125310626126
2262,5329.422627399883,1.8910387754957736
2263,6008.026261584035,1.4923735023195948
2264,6025.773392462854,1.719025136151788
2265,5312.934225908429,1.528485869368934
2266,6951.7316220021485,1.3159570116572572
2267,6037.772741058223,1.0831093291200034
2268,5197.254009781953,1.132479810642086
2269,2958.7034567648516,1.050350635921258
2270,2771.192500170356,1.3007222779049437
2271,2637.5665905247097,1.151074913894255
2272,2532.850682207381,0.9877594753167371
2273,2467.9268654077277,0.635208917525056
2274,2885.392591169762,0.8508571121256046
2275,3362.2118825261,1.0144234686849427
2276,3723.3756531724093,1.239223882499885
2277,4075.726046439533,2.018779298992296
2278,3427.09456003589,1.9305555345015017
2279,2775.3377191561053,1.2268168381935818
2280,3074.046333369656,1.0347542383904607
2281,2842.7596197547755,1.6929645800046487
2282,2627.54759691687,2.261914204734512
2283,3034.493340466442,1.7682563911595963
2284,2388.3220540384445,1.4934006193240856
2285,1994.0883404000062,1.4921516395441892
2286,6242.088126216464,1.5849977396796364
2287,7917.783612189247,2.1076795834748436
2288,8092.023479675892,1.7293583582307495
2289,8362.612417038967,0.916455951630339
2290,7824.874138409175,1.4146406516465173
2291,7135.585210807978,1.3590600939408
2292,7043.479871971385,1.3389383146055858
2293,8471.027355611115,2.3414348801071396
2294,7364.730718512106,2.2920691716407964
2295,8255.377708028182,2.572083208773877
2296,10382.036359131387,1.9423768515295852
2297,9621.162155865613,1.636806644635998
2298,9585.627732427245,3.066386141793541
2299,11641.906393538413,3.4249757824785263
2300,10247.512658318341,3.0959786709079946
2301,9728.246830436019,3.3948713605388487
2302,11717.024944624334,2.6751348668872743
2303,10474.390356932758,3.194246176436852
2304,10877.236258230523,3.309044676955291
2305,11717.2537393841,2.443141701571432
2306,11211.046096627495,1.5697599239656281
2307,12569.541928567793,1.7240043454055538
2308,10843.436795870655,2.0831200258242375
2309,8708.270545745987,1.515177784175736
2310,7302.9504059402825,0.9814743300345129
2311,5103.543188344361,0.9244219976866683
2312,5851.543626657449,0.7474771747193596
2313,5862.269395062197,0.688994590881752
2314,4854.538692572344,0.5041950558853864
2315,5371.266909726791,0.7307927158063047
2316,4124.409606755671,0.6879898204746296
2317,2985.585310890672,0.6663943664622889
2318,2737.662334205657,0.5057611519895635
2319,2502.4188884866558,0.4641595014173439
2320,9376.709038404964,1.0
2321,8574.215957528178,1.0
2322,8157.234069369171,1.0
2323,6994.8270228923775,1.0
2324,5433.501694872254,1.0
2325,5185.759150678837,1.0
2326,3963.422242484031,1.0
2327,3711.8489713069284,1.0
2328,4645.88960805619,1.0
2329,5362.7950676552055,1.0
2330,4407.310155170796,1.0
2331,4100.640419343421,1.0
2332,3867.7422454556117,1.0
2333,3108.2931486483535,1.0
2334,2937.563711818385,1.0
2335,3142.7859117491753,1.0
2336,3170.2625707932357,1.0
2337,3428.8966540365227,1.0
2338,4881.337255964512,1.0
2339,5572.411871259175,1.0
2340,4997.816277245269,1.0
2341,4776.475919385703,1.0
2342,4372.807825013993,1.0
2343,3575.541071549115,1.0
2344,3468.418527294397,1.0
2345,3746.2800918734615,1.0
2346,3888.868712300644,1.0
2347,3595.4663298601195,1.0
2348,4536.007759305576,1.0
2349,4299.445605198809,1.0
2350,3713.357196172151,1.0
2351,3312.0854378461613,1.0
2352,2479.8524338503266,0.904235419696291
2353,2472.476470096029,0.9632300589252538
2354,2558.191732913306,1.0
2355,2891.4333197106985,0.40907201472829385
2356,2473.551395219652,0.5811947201047379
2357,1819.6307387005395,0.6272018349775946
2358,1934.0410487721444,0.47424262030018444
2359,1911.4936448939975,0.5307010511297089
2360,1827.96408968249,0.3688955243060051
2361,3500.6568108881697,0.4486169595034054
2362,3983.9237241958754,0.7849968718548964
2363,4145.478583702621,0.5772256925785428
2364,4411.723127354373,0.49332882463153643
2365,3746.2751621053353,0.4933941485560553
2366,3001.501260906124,0.5085141761355783
2367,3392.8788528021346,0.6554153072587562
2368,3402.582957806313,0.7966795502624461
2369,2922.216037171051,0.836354949438733
2370,2439.9348948551687,0.7426283981955396
2371,2472.6472962425455,1.0651922639190843
2372,2203.222224509364,0.9599936975453186
2373,2704.8546252172923,1.4302892056182852
2374,2007.9980993853633,1.2039684790797616
2375,1857.953235459645,1.418428389384681
2376,2068.4086579553837,1.417983059854094
2377,2460.4131010433453,1.3452758599760135
2378,3492.237754481201,1.8395261796662987
2379,3703.2622947095806,1.401932937709045
2380,3720.1715959362177,1.4816855121934132
2381,2842.9706991536023,0.9375239560995974
2382,3271.576742852577,0.7691705404719905
2383,2603.285183737328,0.7685661932334208
2384,2794.313969364376,0.44162346158307014
2385,3485.4603041161517,0.41871788922045816
2386,4048.494782219845,0.6260645059269884
2387,3255.156402607477,0.9121011602186532
2388,3378.6577294920057,0.8762569130001446
2389,2608.1157726156744,0.9595508727677113
2390,2821.7573230992575,0.9136424871746928
2391,2330.1717341522576,1.3179958382267296
2392,2465.681630901865,1.0136495105305536
2393,2202.70785542979,1.516236404448674
2394,2092.6615485015986,0.7916774525376764
2395,1715.5326555414567,0.8281718832411994
2396,2248.21302259646,0.7875324286498555
2397,1911.691701744872,0.6794967911688374
2398,1612.6500203558178,0.5093902280372744
2399,1642.0820429664088,0.4181726854533682
2400,1537.1656234524887,0.5533937064705696
2401,1812.9314382324892,0.456614875053228
2402,2032.6859531799996,0.5975585539963408
2403,2326.272780097521,0.6878249163636698
2404,1945.5178796516093,0.7686664738964616
2405,1593.635319136348,1.0915549923847558
2406,1235.2316388504605,0.8053531216804491
2407,1043.3050691781043,0.556892430985874
2408,919.8749366666653,0.37394585753867465
2409,990.2218843805252,0.43319566113128777
2410,830.8203580809301,0.48758722033456087
2411,755.3933603604273,0.509471518252079
2412,845.7531722092023,0.6256415495687575
2413,1018.4088244181194,0.5311763603082369
2414,942.4627567177688,0.3690310999573975
2415,997.7423903205146,0.44286526695184275
2416,923.3409128057564,0.5785549889810817
2417,860.0883653423796,0.5692544320622657
2418,855.9168663981475,0.5940709933562013
2419,908.7627615753141,0.7719866241402669
2420,931.2522229226595,0.7204799681736165
2421,790.2104259262775,0.8081641014206508
2422,714.7918799310978,1.28036815894862
2423,611.2283978885038,1.600277110719259
2424,764.466528915441,1.1036165854665232
2425,703.5206928726396,0.8805583731002363
2426,574.927736749853,0.9580685050374563
2427,217.2209164802739,1.6680891431453406
2428,186.8551680489218,1.1347716510427863
2429,272.96411148893156,1.600900274076727
2430,296.5436632825321,2.277390480332763
2431,323.2051241702651,2.2639029860159066
2432,416.92876140713815,2.2100698084435937
2433,349.37670475216305,2.744791641722768
2434,374.14997952742146,3.7959864312183944
2435,484.8924711270619,5.078198994464518
2436,391.95978658683407,5.111513385917509
2437,378.2178375720569,5.513462423223488
2438,380.4059025667189,4.769881767909079
2439,8876.351873005357,6.506427027165703
2440,7949.083732096066,6.545856678787952
2441,8639.559468483216,9.35994853308572
2442,8220.922076501,6.511273338795158
2443,8525.573329835745,5.814569761623968
2444,7501.860679736734,4.84948367047423
2445,6589.224270379218,5.391107227351479
2446,8338.405779696639,5.8516949693917955
2447,6783.989262022846,5.4581857052817595
2448,7045.484490502203,4.882469998140468
2449,5858.971998159794,3.864149535852156
2450,5680.760639388318,3.752070780345929
2451,5564.987063591891,2.1961068974926423
2452,6089.335662384324,2.2290153004463606
2453,5187.705703816821,1.4773003691934987
2454,6750.0584646300285,2.6463312554679894
2455,8773.348875495174,4.409845082042976
2456,7537.548108337742,4.995835327502525
2457,5719.080587358948,4.002223143702721
2458,6894.3356893406535,3.9131432281195844
2459,6275.558698219985,2.6543295442428687
2460,5955.259435018983,3.033489333254404
2461,7301.867698031725,3.136977675920029
2462,6797.652243654308,3.6286656737824923
2463,5689.745196737727,2.47508487385318
2464,6452.467321733536,3.0137456437768493
2465,7339.350849165099,4.358667510055811
2466,7968.7753207115475,7.2391934669506774
2467,7209.218923511907,6.633676829265871
2468,5893.524887689088,4.331247215290711
2469,6306.885295801994,4.509430118864451
2470,8233.09603399626,3.803822081793548
2471,8360.55548865788,3.1363069674954493
2472,8151.637040222485,2.3804434209083563
2473,7612.395248111171,2.4155251844831236
2474,7943.915905395838,2.596679042265631
2475,6894.510327008709,3.0269223290381606
2476,8449.458891701319,2.754805754144273
2477,8853.870239890828,2.920230876457707
2478,6615.995252869864,2.207492517997506
2479,7841.90425395829,2.0419137480800487
2480,7061.814513569703,2.1268157682205633
2481,5817.312704820002,1.7002083274053525
2482,5414.399767063751,1.1106362842970798
2483,6238.564439041987,1.2791579647104188
2484,6558.453327078649,1.7052861626169722
2485,7448.127737495758,1.9375947888041065
2486,7073.034812897785,2.411547605050202
2487,7195.835974261964,2.703758724409131
2488,9706.998932642287,3.5164415852050372
2489,11674.958932967815,4.67502424642296
2490,9989.620750437374,4.335662699615358
2491,9858.13651125715,5.617421119781033
2492,11069.64771955969,4.733321178058242
2493,13394.77444879778,6.2778665935380715
2494,10363.659946807946,3.7157270160930915
2495,7405.627205227301,2.698070666570126
2496,6986.727854485902,3.1804119197325122
2497,6777.426272507226,3.9162106814863757
2498,6396.266596343775,4.223089892224833
2499,7329.4366233329165,7.5038657010439955
2500,9435.087623495674,8.778314835224817
2501,7032.973516416757,6.100204729402973
2502,6341.792006041851,5.920766225968498
2503,5972.213668855956,4.059254374457908
2504,5374.502381223636,3.109943817017459
2505,4800.902022873004,2.592726794593368
2506,4313.585586996889,1.986181372604243
2507,2830.935549591275,1.638397304187217
2508,3725.0564536010334,1.355953723659248
2509,3973.6835589942607,0.7673098410310812
2510,5117.967934125786,1.1790178697799878
2511,6621.494120234561,1.312268625373686
2512,7006.46755730207,1.201128980710343
2513,6620.053616243808,1.509197147433198
2514,8631.351698968097,2.495825167341736
2515,9211.86024079294,3.0530636335735966
2516,11470.77881507753,4.511355141895088
2517,9855.678358919426,3.7710238900259543
2518,6799.604754409549,3.4993209610050067
2519,6410.654776312335,4.358288281023216
2520,5283.976700280248,4.385772027465896
2521,55545.20040757352,3.966815243009904
2522,48580.8038744871,4.457281601584347
2523,52157.58691878333,7.5669465104724
2524,48362.88100801244,10.467562657818553
2525,44206.20440101273,8.60261474559285
2526,38169.48397516711,8.589649202822024
2527,40122.17748016136,6.649127879578324
2528,37713.40689550735,4.214280662491847
2529,36547.02076774557,4.875047070748775
2530,38319.85022638984,4.996125115984991
2531,35767.42584121084,4.641375716952891
2532,33791.364764553815,3.271829982836405
2533,36119.33535145739,4.804712269510737
2534,39617.19474523054,3.4711189575074837
2535,38498.83481868385,6.054539303201868
2536,32438.967468854524,7.552770997938868
2537,34307.95026377483,7.600149854643813
2538,34771.03909457704,7.06253557668327
2539,30832.417585706742,8.988068211726866
2540,26527.45753398461,7.07528973825532
2541,20286.347979486996,5.261061624146841
2542,20524.13400258902,6.020692527757926
2543,21451.13678502304,6.327405208649208
2544,23390.131115314995,6.069516973039596
2545,23034.500833973652,8.915976637634326
2546,24466.504843247672,7.520665164472912
2547,24347.877477238522,9.906842862619001
2548,23104.994268583283,7.421712708445636
2549,19970.63476815987,7.011105002532034
2550,21806.39772476658,7.385111474242702
2551,21683.794858777528,7.815187355858131
2552,22159.735583462218,7.80862869172783
2553,20546.1302391823,7.690795063947847
2554,21709.06801099148,5.380364467767532
2555,18383.0069665475,6.788887314736545
2556,19296.249321668765,8.961466624924016
2557,21767.85200404316,9.121906613563276
2558,22429.46723707814,9.35565186085076
2559,22823.483632675616,11.525937569253422
2560,32990.77877342772,11.284650156290132
2561,33511.53845855554,11.349796265862908
2562,30369.195803092454,11.839451900357663
2563,28261.611485761077,8.955118599677963
2564,27474.89559350908,8.053459885683981
2565,26289.24366623535,8.42150420140179
2566,32792.09948480332,8.5165745057348
2567,35490.41393017778,5.487459240003767
2568,37517.39132142518,6.313794555142925
2569,37683.029676774895,7.706112449963021
2570,35720.29811790527,11.450453568787104
2571,28124.228092724006,12.5179828722045
2572,22932.19469088581,13.211449140190771
2573,19750.043910208256,16.55492321188144
2574,18054.276702783372,12.428614740823189
2575,19082.438933720907,9.07656729597373
2576,20509.55753766774,8.436905353020798
2577,26041.417337648945,8.109022662757756
2578,36223.60235861515,7.341102116261851
2579,37918.67531699734,5.731474311455067
2580,39715.184061942564,4.856421671306651
2581,39748.78299389453,6.491008703866328
2582,38204.59214777109,7.005901529466117
2583,36334.70841966868,9.051150715490836
2584,37240.38350948392,6.63424709358881
2585,35264.322368173045,6.635169525310876
2586,35291.207430503375,6.431412507254155
2587,36626.87400198151,5.969844268420163
2588,36235.79116002868,4.728285588418665
2589,35605.461813482776,5.712983033979976
2590,34198.6816611518,5.983026575453039
2591,32666.92693315844,4.562697670463495
2592,33096.38867984366,3.613480036295541
2593,32133.08573641986,3.3511293324036697
2594,32622.380104460335,3.538430888905823
2595,33678.86761284012,3.0835977566741892
2596,32699.86032365816,3.4927609007829976
2597,34741.04270992169,2.6517864173940997
2598,35152.164279818426,3.2676192379145967
2599,34694.390699298216,2.7560471087492298
2600,26427.676329973823,2.9135419239211457
2601,17586.254968618006,2.4306456808175816
2602,22168.52911035785,2.7272276059580567
2603,27230.758578972363,2.769537790732435
2604,28508.205659022304,2.7099167675178104
2605,22514.214503378767,3.8695794991120995
2606,22827.995881038663,3.9813036691842965
2607,17211.77873593055,3.163895267624477
2608,13089.689244722964,3.6482483476243064
2609,11292.37158890573,4.5322672338291685
2610,9691.597323920927,4.791809624290962
2611,7774.005625404524,4.291921623472154
2612,8360.011585406126,2.696649282285345
2613,11054.621963256683,2.3020873974598786
2614,8701.5503537121,2.1624102981781586
2615,10177.281247798279,3.236171891845108
2616,8846.292811825562,3.755275066403222
2617,7102.507453499903,4.050977507531595
2618,6171.708243168352,4.947996997793703
2619,6822.902932338585,5.405888961796392
2620,5881.557979611901,4.984221608710118
2621,5190.882480140906,5.384182437782753
2622,5133.789779686181,3.989193821585207
2623,3950.3805617488133,5.698689596217515
2624,4178.0636069736365,6.335667492666305
2625,3386.2580166629955,5.708622984995214
2626,2737.0800132663676,4.613532672074558
2627,2443.804825230177,4.991192304674259
2628,2742.719780698688,4.8468979448533895
2629,1804.6683697659887,5.624018086573452
2630,1201.5803747503694,4.013905776194098
2631,1430.31462406737,3.576082844661477
2632,1072.2302317848064,3.485513410141158
2633,1005.4576929688669,3.507166874004126
2634,571.0103470807496,3.465947674333777
2635,622.7068398329985,3.82104972538358
2636,784.4900971826005,2.723267068669995
2637,657.7356696786388,1.8975821276014626
2638,703.5196751391824,1.6527666482666261
2639,1016.2023144373021,2.2911791313206997
2640,1514.036796291292,2.620686237749987
2641,1499.808291393653,2.2056006647197615
2642,1663.9942894633352,2.5244801790198776
2643,1768.9607606737054,2.31953822948668
2644,148.78723647586557,2.955537340744595
2645,170.44000308028447,2.661907705666733
2646,184.30736183551025,3.3810302040695053
2647,146.76203066242243,4.877744775140955
2648,153.20767906720764,4.859246433242696
2649,133.8577015917415,8.442323236455502
2650,120.2303742111583,5.30040319275528
2651,130.36354670987464,4.592905776342424
2652,116.07632877525697,3.8948690532539363
2653,130.98449374280324,4.435031128938507
2654,166.54201284532644,6.659382611814493
2655,138.72046128345625,5.039220992096687
2656,201.14602145082614,7.030000676793099
2657,233.24500824823087,4.682826701069883
2658,256.6762449363362,4.168769456543391
2659,250.88757508628132,4.098309223725041
2660,229.90961312618776,3.1011701568886374
2661,257.0450164994049,2.577616964753202
2662,275.8660340428706,2.2847386773978053
2663,309.60062867231375,3.2836822414081173
2664,317.24860141177845,3.0452883569442166
2665,320.4085288778951,3.1171107734746664
2666,319.7421919756606,2.186510773344062
2667,318.0293875497866,1.8236250844656043
2668,449.8148566498164,1.4323673484498418
2669,546.2143716022592,1.1200336182641863
2670,580.9800962127086,0.9720312743753757
2671,829.3059078575536,1.0391332659744505
2672,941.6095501469291,0.9518243008859755
2673,776.8368165101932,0.6781799679150152
