Time (s),Reconfigurable Path,Generic Path
429,4665.255372882472,1002.1645369102281
430,4640.578619873827,997.4869028621989
431,4620.647315415659,992.8463127225313
432,4598.82504000989,988.246591632471
433,4578.3397683391495,983.6681068997794
434,4552.89461508657,979.1238593796551
435,4532.0367272347685,974.6286958549915
436,4511.400276958943,970.1571668364903
437,4485.442853446217,965.7271649578513
438,4462.19494845195,961.3203315185036
439,4438.119266393368,956.9509984417989
440,4418.175374563173,952.6163884246179
441,4394.298919266875,948.318713310793
442,4372.611916447423,944.0403551646402
443,4352.2003226587685,939.7933746587167
444,4330.032023973381,935.5708384195002
445,4307.038987628898,931.3861956846522
446,4281.516446330029,927.2149968682941
447,4260.118154101657,923.0650877219176
448,4237.511894731031,918.942226805007
449,4222.6623018576665,914.8442516916961
450,4201.247505377435,910.767690602801
451,4178.860801308111,906.7162692726448
452,4160.060485020862,902.6921703900215
453,4138.815703918786,898.6847050874624
454,4121.6284509327725,894.7158133470373
455,4094.7035379775966,890.763068119775
456,4081.6639506187207,886.834881175089
457,4062.590289001746,882.9301184308094
458,4046.667210689078,879.0716891629551
459,4026.374139422529,875.2120300173126
460,4010.7991017602963,871.385424289796
461,3997.342561927768,867.5980239782187
462,3982.2287642078422,863.8206364157737
463,3971.2649606041437,860.1021546493495
464,3956.953322522338,856.3918921271895
465,3949.0349405646048,852.7185123379578
466,3940.260851857609,849.0608743478834
467,3925.9508190217043,845.416478648319
468,3913.137502203127,841.8063886556746
469,3902.6502990176277,838.2033079759037
470,3891.6554642247493,834.6328104504622
471,3879.705773165006,831.074371783088
472,3868.487421606737,827.5413492426517
473,3858.9502121895957,824.0479661610063
474,3850.111500793055,820.5717415962171
475,3834.368650635178,817.1149184817651
476,3826.8619037412923,813.6752898470359
477,3814.358085094526,810.2539316666016
478,3801.83882546309,806.8565111932865
479,3796.033833426298,803.4822092258325
480,3782.4727278289865,800.1401550498601
481,3773.2341091368276,796.8143645467741
482,3765.485652270856,793.4928561713175
483,3752.50908381105,790.2097591940937
484,3739.890032186588,786.9438503846392
485,3727.1068195904086,783.6788318008438
486,3713.0761718822023,780.4493811109254
487,3700.4450526222167,777.2391637333953
488,3689.8279459197693,774.0674648696579
489,3677.4942224268634,770.9020042177483
490,3669.7165641104175,767.7564138602177
491,3658.354935740302,764.630364625017
492,3646.8980983521556,761.5255595566443
493,3638.580013582867,758.4576501279106
494,3627.1209846903116,755.3808965259663
495,3616.750788879156,752.3243007164268
496,3607.31055242185,749.2925188657816
497,3594.835375058738,746.2740113989084
498,3587.1812097794777,743.2779911197658
499,3575.4385472095755,740.3038491640265
500,3569.468396458771,737.3439843821245
501,3558.5044976539316,734.4001214947825
502,3547.8939839100085,731.4677851686852
503,3535.413445941898,728.5645851658923
504,3526.3096308436598,725.677212592107
505,3517.273121529055,722.798431055514
506,3505.2051355321028,719.9399583925591
507,3494.1006373668147,717.0969796907884
508,3480.5742101063315,714.268671238006
509,3470.8854073415214,711.4614330848548
510,3456.0741369666116,708.6533225673068
511,3444.196899858382,705.8649027695886
512,3433.2039402978594,703.1018540391418
513,3420.942685116265,700.3484454749741
514,3411.967447368152,697.6202671963284
515,3401.63915180034,694.9107700015588
516,3391.0556042359503,692.2080901958097
517,3379.9820526284857,689.525151072198
518,3369.8709215684194,686.8554907262338
519,3359.948627537571,684.2097248934002
520,3348.619589393379,681.5753422162372
521,3339.4903475338783,678.9566274999618
522,3328.938692592899,676.357231406863
523,3317.147800874978,673.7660238143092
524,3307.3129162844994,671.1921388169654
525,3298.397185747251,668.6459046287348
526,3288.7197381635287,666.1071160270311
527,3277.376233380917,663.5720490878978
528,3267.854172146269,661.0499766485854
529,3258.1932003874476,658.55954622725
530,3247.656109362071,656.0690309821655
531,3239.9449246659847,653.6047471024202
532,3232.9086831332365,651.1425875807474
533,3224.026270117016,648.700024602918
534,3211.001807240917,646.2644815455606
535,3204.5715368506276,643.8445109114539
536,3192.8454459580953,641.4278125954248
537,3184.4691712061335,639.0467930910498
538,3175.8548235808958,636.6644752253318
539,3165.3413434851072,634.3023247128287
540,3156.570680192261,631.9512072486872
541,3147.435267477413,629.6153563272672
542,3137.730789594983,627.2981699088565
543,3128.325497799951,624.9818004149088
544,3115.7977826365113,622.6905108333455
545,3109.469534218875,620.4051802204262
546,3098.800201598402,618.1222532879774
547,3086.858047008658,615.8529792116224
548,3078.4167993148885,613.6090415040524
549,3066.640611505744,611.3636674789741
550,3061.1331517585927,609.1429482450867
551,3050.6079247026078,606.9302934901021
552,3041.408076543325,604.7286237268504
553,3033.130867526454,602.5451802645308
554,3021.2970844034407,600.366538057605
555,3014.5978759756167,598.1958785503082
556,3004.217694541578,596.0451306931246
557,2996.501153886337,593.898984470249
558,2987.3881869605475,591.7698043131696
559,2976.7536256655603,589.6477470883677
560,2968.72317324728,587.5409498838424
561,2960.1001130226873,585.4494942651393
562,2951.37087213057,583.3610115159372
563,2939.7585641364662,581.2877738674075
564,2932.575920165382,579.2187332897871
565,2922.987050812755,577.1665654425736
566,2916.2176021039836,575.1260342214495
567,2907.180231786419,573.1074800969959
568,2898.0480330916957,571.0897366049521
569,2892.091268016592,569.0776653784771
570,2883.086334257548,567.0852665351441
571,2874.2459337651167,565.0978997293868
572,2865.9631199012697,563.1229182445079
573,2857.2242253902496,561.1539432619008
574,2848.7546341572183,559.1997212156148
575,2839.6040952450603,557.2516274357108
576,2831.4536798809413,555.314526016456
577,2824.8386036344004,553.3905199052846
578,2814.9110780452393,551.4739782867837
579,2806.684735852133,549.5674916818975
580,2797.7709646803733,547.6709761352456
581,2789.9038922338045,545.7815776309707
582,2782.173753988997,543.9037926989631
583,2773.246423326667,542.0312108113109
584,2765.3668513603848,540.1760053187289
585,2756.326550897337,538.3292656250417
586,2748.6615125254316,536.48972997848
587,2737.8740495879065,534.6516711167492
588,2731.722077017871,532.8350272470657
589,2721.1469979965464,531.0175814473694
590,2713.9082942183604,529.2227776609874
591,2705.389671272747,527.4245616719245
592,2696.707372027736,525.6420279754606
593,2689.990321423129,523.8682963606441
594,2680.940202919678,522.0989086833617
595,2672.3621555971017,520.3426947273877
596,2664.937557279664,518.594557754669
597,2656.914789700854,516.8566457145675
598,2649.534445411461,515.1261568008398
599,2641.326600377337,513.4054106632743
600,2634.4227226779785,511.6894646918924
601,2626.398589176606,509.98716629619196
602,2618.6444504994074,508.29486851261413
603,2610.839301906495,506.60997990751315
604,2603.718544559533,504.9298709766726
605,2594.89426117088,503.2601800623908
606,2588.6770970519397,501.59863228442083
607,2581.163609411176,499.948505057693
608,2574.0108334085135,498.30294932291997
609,2566.1077355183074,496.6623543322602
610,2558.279336535758,495.0334597364779
611,2550.6093428801205,493.4104894493623
612,2543.8579698681274,491.80054305975955
