Time_p1,Reconfigurable Path,Time_p2,Generic Path,Meaningful_Time,Meaningful,Generic_Sensitivity_Time,Generic_Sensitivity
1320,-379.77133698664994,1320,-422.7757869730441,6498.0,-477.8003123755801,,
1321,-379.0917955974484,1321,-421.2909649626291,6527.0,-481.34513910255174,,
1322,-379.56042671334444,1322,-421.92525575225716,6624.0,-488.48950465692343,,
1323,-379.32314554308493,1323,-421.3792313728127,6625.0,-488.9065107716431,,
1324,-379.04218688717015,1324,-420.58989328655093,6626.0,-490.5494974734388,,
1325,-380.68336607238354,1325,-419.453399882992,6627.0,-489.48048029227135,,
1326,-381.9370462587922,1326,-419.2121427815611,6628.0,-489.0563883696787,,
1327,-382.7929298298997,1327,-419.39066763979247,6629.0,-486.57356912192944,,
1328,-381.24600240517043,1328,-417.65547083080753,6630.0,-485.5676924189242,,
1329,-384.2814777172272,1329,-418.5132961575961,6712.0,-475.60678029882973,,
1330,-383.6606996934621,1330,-419.0404958269296,6713.0,-472.7578024281865,,
1331,-383.4168635147113,1331,-419.51921228615345,6714.0,-474.3573716682777,,
1332,-383.46686812675523,1332,-419.4781883432655,6719.0,-473.1276761456739,,
1333,-384.40565512422387,1333,-419.7846408215732,6720.0,-470.70985894347496,,
1334,-384.2604610451293,1334,-420.66692301001444,6721.0,-470.8635312340778,,
1335,-383.59441415324835,1335,-419.154429447103,6722.0,-470.6322725730613,,
1336,-380.7603248037733,1336,-419.6128549841717,6723.0,-471.7937214345054,,
1337,-379.34179843802855,1337,-418.4252903860065,6724.0,-471.05259068877655,,
1338,-379.24238553754896,1338,-418.5649407031568,6725.0,-469.90692184265015,,
1339,-377.54588187149494,1339,-418.19048032638875,6726.0,-469.88134590843595,,
1340,-376.2911840962874,1340,-418.7036676113005,6727.0,-469.2807248562136,,
1341,-375.24606880872983,1341,-418.0016716201052,6728.0,-469.40875610149703,,
1342,-373.18875826985345,1342,-417.5139425195816,6729.0,-467.926439595116,,
1343,-373.0217844338807,1343,-417.6999691941502,6730.0,-468.57135658979655,,
1344,-373.04104839386105,1344,-417.05305132566764,6731.0,-468.95566012052154,,
1345,-374.1111271420664,1345,-417.30432511458866,6732.0,-469.7826109029029,,
1346,-374.38381344058405,1346,-418.4487242689792,6733.0,-469.4427195450942,,
1347,-374.0639976360201,1347,-418.7838972561163,6734.0,-469.5623354567569,,
1348,-375.01064959523194,1348,-418.80798182553144,6735.0,-468.2478690911712,,
1349,-375.0948665083402,1349,-417.97988382217864,6736.0,-467.50894632840254,,
1350,-374.29610778563745,1350,-417.22869285586887,6737.0,-467.2594325906181,,
1351,-372.9769941178399,1351,-416.42372534638014,6738.0,-467.1370570953746,,
1352,-372.207542320936,1352,-415.73532783623114,6739.0,-467.4341391369398,,
1353,-371.17387485943584,1353,-414.7447809222264,6740.0,-467.86875023662043,,
1354,-370.21195645333165,1354,-413.01532198536745,6741.0,-468.2138139293771,,
1355,-370.17516988083895,1355,-412.17088101332837,6742.0,-468.2903971199789,,
1356,-368.9357848806868,1356,-410.90147064889436,6743.0,-468.37896880684525,,
1357,-369.22464445077844,1357,-411.04278938392713,6744.0,-469.72055927042334,,
1358,-368.8458013259719,1358,-410.3241000752171,6745.0,-469.29300197329485,,
1359,-367.84070203093734,1359,-409.9314259349599,6746.0,-468.11556654941717,,
1360,-366.0927018617878,1360,-409.5402654540064,6747.0,-467.93979563203163,,
1361,-365.70959968262343,1361,-410.36316680325615,6748.0,-468.2386417705033,,
1362,-364.93714568840323,1362,-409.23051103882113,6749.0,-469.24152018051717,,
1363,-365.5400441713939,1363,-408.84159594750975,6750.0,-464.76543286014214,,
1364,-363.5113622033087,1364,-407.37115371946413,6751.0,-463.85191337108733,,
1365,-364.4150900502874,1365,-407.58010023549514,6753.0,-463.10855341013314,,
1366,-364.0746007330472,1366,-406.97346517434477,6754.0,-461.1568750927426,,
1367,-363.2123067722345,1367,-406.5737236125807,6756.0,-461.38537504681483,,
1368,-362.976494667132,1368,-405.9397067513418,6757.0,-459.98133427810444,,
1369,-362.28065405476104,1369,-405.1541025127231,6758.0,-460.69002722832425,,
1370,-362.47569932369026,1370,-404.64057299383506,6759.0,-461.794454682762,,
1371,-362.5677034279565,1371,-404.5518340665274,6760.0,-462.36066164552074,,
1372,-362.24517730366983,1372,-405.0881838796951,6761.0,-461.7178943833448,,
1373,-361.07691322218017,1373,-404.04852494562846,6762.0,-460.69453023676385,,
1374,-361.51630760843807,1374,-404.62728817559156,6763.0,-462.25355164571835,,
1375,-359.808603654677,1375,-402.944178436144,6764.0,-457.9923712561466,,
1376,-359.0400911229527,1376,-402.836720657894,6765.0,-457.4640939727856,,
1377,-357.98520620750145,1377,-402.6703877699168,6825.0,-487.78617099812897,,
1378,-357.82376780823824,1378,-403.12805414433126,6826.0,-488.6934559389032,,
1379,-357.8228035371344,1379,-403.24020300488587,6827.0,-490.47214828609106,,
1380,-357.56611631267793,1380,-403.9311783757124,6828.0,-489.8171127028087,,
1381,-356.71284205653967,1381,-402.8258300039374,6829.0,-488.6378366632638,,
1382,-356.59058789752044,1382,-402.0421580787791,6844.0,-493.81567154946816,,
1383,-354.4645326835698,1383,-402.57129241061045,6845.0,-493.7692352818327,,
1384,-352.8529581630789,1384,-401.2735649920697,6846.0,-492.17373935663414,,
1385,-353.50876046484046,1385,-401.4142020373477,6854.0,-490.06055081741727,,
1386,-352.63352835327765,1386,-400.7142375257275,6855.0,-489.5361645702128,,
1387,-353.3080769197374,1387,-400.99814098994455,6856.0,-488.2330151774216,,
1388,-353.96602412550135,1388,-401.631697797216,6858.0,-490.13920632398845,,
1389,-354.2527800729734,1389,-401.7916688248741,6859.0,-490.9594122606662,,
1390,-352.7613510103658,1390,-401.3161506301007,6860.0,-492.01982179976113,,
1391,-352.5503341852236,1391,-402.0333187255787,6861.0,-491.16557618710567,,
1392,-351.83438368305445,1392,-401.4757879515011,6865.0,-497.28424272989315,,
1393,-352.5010128994283,1393,-401.3397945441535,6866.0,-497.83030936420516,,
1394,-350.90531112720026,1394,-400.72773756203503,6867.0,-498.12040115319894,,
1395,-350.95448825207313,1395,-400.8493231763291,6868.0,-497.751684058758,,
1396,-351.99647727077,1396,-401.7222471088089,6869.0,-496.0966270788729,,
1397,-352.3859387341527,1397,-402.09000301751695,6870.0,-496.40973929294296,,
1398,-352.4580060801827,1398,-401.9836860038394,6871.0,-496.91112361135197,,
1399,-354.0377011810123,1399,-402.73947198626945,6873.0,-499.0046715822672,,
1400,-353.1602739994128,1400,-402.3899463689547,6874.0,-499.5552196028694,,
1401,-352.0803273704582,1401,-402.0516084421054,6875.0,-500.0731074217766,,
1402,-350.44268804810235,1402,-401.21598492691714,6876.0,-499.2311819964088,,
1403,-350.49243790920787,1403,-401.79375385912846,6877.0,-498.8468681196734,,
1404,-349.8910841774785,1404,-401.4130370450645,6885.0,-498.77184747814755,,
1405,-348.95685903866547,1405,-401.3830554778818,6886.0,-499.30254097101937,,
1406,-348.6845745155786,1406,-401.1800288957461,6887.0,-499.4753617268176,,
1407,-347.70601705712505,1407,-400.33526378444424,6888.0,-496.89681458657424,,
1408,-349.05501193472435,1408,-401.08674329378596,6889.0,-497.7363267520722,,
1409,-348.79533229638065,1409,-401.4091422184145,6899.0,-496.55485249810334,,
1410,-348.752020473769,1410,-401.25758656820796,6900.0,-496.59112915401016,,
1411,-348.44569923921904,1411,-401.6523119446475,6901.0,-492.98290763542025,,
1412,-348.1132885343585,1412,-401.72093770555045,6902.0,-493.22107760527706,,
1413,-347.1491330447415,1413,-400.75242583120746,6908.0,-499.41357301909215,,
1414,-347.81918746441943,1414,-401.3688916449676,6909.0,-497.729670180612,,
1415,-346.66380259583457,1415,-399.88489736464936,6910.0,-496.84150951513624,,
1416,-345.624303052454,1416,-399.7037943760874,6917.0,-496.463011239698,,
1417,-346.0542546143692,1417,-400.4517224743727,6918.0,-496.41046147705816,,
1418,-346.31256707579905,1418,-400.46299961050545,6919.0,-492.13877494216354,,
1419,-345.53718854618285,1419,-400.50591670852344,6920.0,-493.5479272658541,,
1420,-345.2787448053134,1420,-400.28422473004713,6979.0,-491.3968958598721,,
1421,-344.25451353384375,1421,-399.0412871762911,6980.0,-493.72457858915766,,
1422,-344.8855302846175,1422,-399.8810859100769,6981.0,-493.0023994290744,,
1423,-346.0444139651014,1423,-400.5790100682818,6982.0,-491.4765859102729,,
1424,-345.24520812893184,1424,-400.0806344883539,6984.0,-490.4570304060065,,
1425,-345.7862175929979,1425,-400.8449554139599,6985.0,-490.14509166710076,,
1426,-344.20734064959936,1426,-399.60583789143453,7034.0,-463.5840802910034,,
1427,-343.7584556092454,1427,-399.25399040870525,7035.0,-463.53417319654585,,
1428,-344.1556555615727,1428,-399.5797844225738,7036.0,-463.1963545196227,,
1429,-345.4379304252637,1429,-400.34434354245394,7037.0,-462.288674941903,,
1430,-345.39325034541463,1430,-400.50655292818504,7038.0,-460.2992699793317,,
1431,-344.3608172305867,1431,-399.80889012227755,7039.0,-459.91883281895815,,
1432,-344.75248397780234,1432,-400.53701014984716,7087.0,-450.8378094961467,,
1433,-344.5025933676172,1433,-399.7245981786349,7088.0,-450.30696473767694,,
1434,-342.94413483559345,1434,-398.2116981810568,7089.0,-451.0662017305327,,
1435,-342.22670294433016,1435,-398.4132244737958,7090.0,-451.5517230314727,,
1436,-342.1003985214384,1436,-398.9521170362266,7091.0,-452.71587560631326,,
1437,-343.17994759667255,1437,-400.31475034788417,7092.0,-453.37232315795006,,
1438,-343.9942539546421,1438,-401.00762250793343,7093.0,-454.86017353542366,,
1439,-345.3135224385349,1439,-402.47319698920325,7094.0,-453.6507341514492,,
1440,-343.8669031876806,1440,-401.64790288777135,7095.0,-453.5956114228886,,
1441,-344.220337627616,1441,-401.9372952137838,7096.0,-454.25112301438463,,
1442,-344.7434440676369,1442,-401.91954549513946,7097.0,-453.7980608526503,,
1443,-346.1511032147329,1443,-403.12878765308506,7098.0,-454.7269053709902,,
1444,-346.2597196452712,1444,-403.896010605209,7099.0,-451.88525300766736,,
1445,-345.6400386885167,1445,-403.59011373340786,7100.0,-451.3780581995075,,
1446,-345.1345277736113,1446,-403.41823477351716,7111.0,-449.8514859827128,,
1447,-346.3742896746958,1447,-404.60232500612335,7112.0,-448.0457928289693,,
1448,-347.11269003724226,1448,-406.0577110930459,7113.0,-447.8498868292248,,
1449,-347.0856073434788,1449,-406.5249192170245,7117.0,-447.97118975689375,,
1450,-347.21398529117334,1450,-406.60691997620916,7118.0,-449.62724793858155,,
1451,-347.7663828484968,1451,-407.06257622390575,7119.0,-451.15693554368613,,
1452,-348.34924072003827,1452,-407.6244852470452,7120.0,-451.3135746329233,,
1453,-349.201659640205,1453,-409.0180510040567,7126.0,-453.19121393378384,,
1454,-350.57922539325637,1454,-410.3917301173568,7127.0,-452.5437987355104,,
1455,-349.52367544756,1455,-409.22696276623793,7128.0,-452.71811673833463,,
1456,-349.3924939761208,1456,-409.37938754502716,7129.0,-453.46980893121474,,
1457,-348.4436024702878,1457,-408.78845374796595,7130.0,-454.2651704035231,,
1458,-349.50301529511376,1458,-410.07137439628127,7131.0,-454.9945895698007,,
1459,-350.33326323331505,1459,-411.0088272650957,7132.0,-451.13747207117376,,
1460,-351.7759118337452,1460,-412.41496462194016,7133.0,-451.62166650549085,,
1461,-351.7136198638834,1461,-412.16275160195556,7138.0,-452.85182221756094,,
1462,-351.1973176980847,1462,-411.94067570345175,7139.0,-453.2607735423818,,
1463,-350.2267661882322,1463,-411.3981498126726,7140.0,-452.39621702996953,,
1464,-352.2328115334105,1464,-413.9011498585638,7141.0,-453.6382922866688,,
1465,-352.7410455190412,1465,-414.5368046358736,7142.0,-455.25847299220993,,
1466,-354.37469474113004,1466,-415.90965783839135,7143.0,-454.3059685946393,,
1467,-355.11335008100707,1467,-416.5349242826948,7144.0,-456.15263464633017,,
1468,-355.6241759918332,1468,-417.78824370455754,7145.0,-456.3128166446865,,
1469,-355.88415108827485,1469,-417.8455605646792,7146.0,-456.39267479265635,,
1470,-355.8558386375236,1470,-417.286869256338,7147.0,-454.68349226892013,,
1471,-356.9778531848402,1471,-418.5441850529276,7148.0,-454.5007423974809,,
1472,-356.9988529175425,1472,-418.9767277620275,7219.0,-485.7102504281075,,
1473,-355.78793832986656,1473,-417.7695566435724,7220.0,-484.0196804416475,,
1474,-355.97823532083515,1474,-418.13132615614205,7222.0,-485.3966118826104,,
1475,-356.5455947290142,1475,-419.1416186327852,7223.0,-482.6614074361036,,
1476,-357.8897425278699,1476,-421.1051931895206,7224.0,-482.77489485173817,,
1477,-357.49288037637575,1477,-421.1380526308122,7345.0,-488.00547744154056,,
1478,-355.7569834065245,1478,-419.04047226599835,7348.0,-485.289647824012,,
1479,-356.2468953986424,1479,-419.94504265083924,7349.0,-485.03427961878685,,
1480,-356.6177336422907,1480,-420.3574496110191,7427.0,-459.0735856454798,,
1481,-357.50633536672,1481,-421.8382219108405,7428.0,-459.37430255220056,,
1482,-358.3562242146858,1482,-423.31889528747735,7429.0,-459.6311901304034,,
1483,-358.13581085962437,1483,-424.14278301641036,7430.0,-459.16701130885076,,
1484,-355.96762205120524,1484,-421.79905991691595,7431.0,-458.7406758048604,,
1485,-353.93064671616196,1485,-419.25848914253254,7432.0,-459.52816730458846,,
1486,-353.5843107619507,1486,-418.9899284168999,7433.0,-458.81455196461525,,
1487,-352.9063734778055,1487,-418.4591710037385,7434.0,-457.7389640085104,,
1488,-353.7590499287747,1488,-419.53193741752864,7435.0,-456.8607164354958,,
1489,-352.65697668010057,1489,-418.7368720002147,7484.0,-469.11087228302205,,
1490,-351.9372960643399,1490,-418.55692467936825,7485.0,-465.34155201536146,,
1491,-350.32970550507093,1491,-417.1184200771057,7486.0,-464.94123218394236,,
1492,-350.4578892720366,1492,-417.3805568615354,7580.0,-483.9229144972427,,
1493,-350.38787216667146,1493,-417.31271536732794,7582.0,-482.7292891451458,,
1494,-350.1628231575598,1494,-417.56343248504936,7583.0,-481.4464704038826,,
1495,-349.86928558794966,1495,-416.62026353003534,7649.0,-498.42122215540724,,
1496,-350.2553505761638,1496,-417.6886511183801,7669.0,-495.9840713525724,,
1497,-350.03396695925466,1497,-418.0320878691853,7684.0,-493.7786476063734,,
1498,-351.38797344749577,1498,-419.68954884566165,7685.0,-491.9141966813684,,
1499,-350.4833970887987,1499,-419.3912461380783,7686.0,-490.7940351142113,,
1500,-350.6339867064769,1500,-419.14067329420817,7687.0,-491.2586211846021,,
1501,-349.2167585556164,1501,-417.2457098863412,7688.0,-491.75330936413275,,
1502,-349.8946074930075,1502,-418.0661844804173,7689.0,-489.7137634667316,,
1503,-349.85750682657755,1503,-418.4676006446184,7690.0,-488.9753768080865,,
1504,-349.1824731894168,1504,-418.11136023369966,7781.0,-470.34271143865584,,
1505,-347.6945060195463,1505,-416.9147880289419,7782.0,-469.82616249641137,,
1506,-347.60707622493425,1506,-416.3672720713909,7783.0,-469.7995933872434,,
1507,-348.08045691293665,1507,-416.10410899889723,7785.0,-469.6768842218188,,
1508,-348.62862402349504,1508,-416.8429760589524,7786.0,-468.10698866456335,,
1509,-348.8873115353826,1509,-417.29897115049795,7793.0,-468.68627358948225,,
1510,-347.9925405189635,1510,-415.977563917647,7794.0,-468.7052997580949,,
1511,-347.64488792402807,1511,-415.7274312409358,7795.0,-466.49233069368415,,
1512,-347.7540392181336,1512,-415.25970290893406,7796.0,-468.10385512290856,,
1513,-347.1624259565149,1513,-414.6705645526685,7833.0,-469.9274347191441,,
1514,-348.721400520903,1514,-416.60026734695606,7834.0,-470.73878127785827,,
1515,-348.05283152039544,1515,-416.5028395540303,7835.0,-469.7545589491149,,
1516,-348.0411288738378,1516,-417.1111912321745,7836.0,-471.63570964432364,,
1517,-349.8237071889983,1517,-419.2152869759953,7837.0,-471.35874041318294,,
1518,-348.6814878698988,1518,-418.6226033495195,7838.0,-471.6838421728093,,
1519,-349.0574379888728,1519,-418.67507516999115,7839.0,-471.90257458238096,,
1520,-350.5341556983654,1520,-419.7462498932247,7840.0,-472.33191065333654,,
1521,-351.5606534522999,1521,-420.32196629062776,7841.0,-473.1523363144802,,
1522,-350.6430154663486,1522,-419.5386010983291,7842.0,-474.60142781600496,,
1523,-351.37410470786676,1523,-419.9943639532322,7843.0,-471.43677381216776,,
1524,-351.4651988367202,1524,-420.5388023433517,7844.0,-471.05439191135326,,
1525,-350.2589747051121,1525,-418.948695474488,7894.0,-481.5575603157574,,
1526,-349.6651388131749,1526,-421.1419068594951,7895.0,-481.23999143657807,,
1527,-350.9885579971031,1527,-422.31976576094786,7896.0,-482.3247142922795,,
1528,-352.0833782094539,1528,-424.9349890497893,7897.0,-482.62776768512566,,
1529,-351.17343246856683,1529,-423.85042753881555,7898.0,-483.6285111528498,,
1530,-351.45649521041156,1530,-423.5400931929319,7899.0,-484.50734115203994,,
1531,-351.97148209008475,1531,-423.33932879075365,7900.0,-481.33979546092246,,
1532,-351.26394807718464,1532,-422.94390544899034,7901.0,-480.645023631823,,
1533,-351.06268511451145,1533,-423.15543974483677,7981.0,-511.94512593668367,,
1534,-350.9199415994531,1534,-421.3600617243057,7983.0,-514.2503109288455,,
1535,-349.3602944609952,1535,-420.8514924716615,7984.0,-515.2334306710436,,
1536,-349.064011383311,1536,-421.8188302875959,7985.0,-514.6997905841627,,
1537,-348.9585401007878,1537,-422.6523950159658,7986.0,-511.81562946806196,,
1538,-349.77468286796505,1538,-422.5264272441294,7987.0,-512.7948862801157,,
1539,-350.40469207861065,1539,-423.5252989561705,,,,
1540,-350.46358168670287,1540,-425.2361023370114,,,,
1541,-349.75957823749314,1541,-423.3852155896864,,,,
1542,-348.7299811519867,1542,-422.81957553098334,,,,
1543,-348.34362534365675,1543,-422.55113692022104,,,,
1544,-349.58109915519105,1544,-422.79491624210283,,,,
1545,-349.2771423785657,1545,-421.67461320830375,,,,
1546,-348.0196647560176,1546,-422.08270367867,,,,
1547,-347.4696038903126,1547,-421.3663231811888,,,,
1548,-347.44576902703994,1548,-422.46886534838944,,,,
1549,-347.2374638506216,1549,-422.4121206664248,,,,
1550,-348.28235503422485,1550,-424.0877151288097,,,,
1551,-349.10036778659213,1551,-423.25436648386125,,,,
1552,-349.98121982466,1552,-422.77371828851204,,,,
1553,-349.55866118102443,1553,-422.30581452676404,,,,
1554,-349.9010659385391,1554,-423.34194995649176,,,,
1555,-350.3376274180118,1555,-424.54593884439623,,,,
1556,-351.2636781916808,1556,-424.8189898040891,,,,
1557,-351.920398453487,1557,-425.77114303996086,,,,
1558,-352.3044695435437,1558,-426.9222694323817,,,,
1559,-352.3977756175472,1559,-426.8631042340488,,,,
1560,-353.6754271535943,1560,-427.5475611892553,,,,
1561,-353.2317884647766,1561,-427.4519455031355,,,,
1562,-352.55155177712993,1562,-427.55341256414005,,,,
1563,-353.6780190067205,1563,-429.8348702494752,,,,
1564,-354.04587567367736,1564,-430.1698882975578,,,,
1565,-354.13661902521324,1565,-428.8970499394307,,,,
1566,-354.8783098868214,1566,-429.2608101941197,,,,
1567,-353.7906599704711,1567,-428.4292276946079,,,,
1568,-353.4752998893879,1568,-427.82952663410646,,,,
1569,-354.45643210587906,1569,-428.7936009528371,,,,
1570,-354.7391573933453,1570,-430.6750201697037,,,,
1571,-355.324627222796,1571,-432.0956793427256,,,,
1572,-355.4339430327498,1572,-433.6228338260386,,,,
1573,-355.47861102540827,1573,-432.8322810553361,,,,
1574,-354.902628438688,1574,-433.37726386241127,,,,
1575,-355.30974854817356,1575,-433.910726879393,,,,
1576,-355.5681909984469,1576,-434.26810095024325,,,,
1577,-355.42543942194305,1577,-434.4864177390245,,,,
1578,-357.262769469465,1578,-434.94467854422146,,,,
1579,-357.27693425036034,1579,-434.08903506988815,,,,
1580,-357.67611353506965,1580,-434.6360639585696,,,,
1581,-359.5172188573324,1581,-435.6036113262764,,,,
1582,-359.919816453356,1582,-434.462726018814,,,,
1583,-361.3550876762372,1583,-435.1465330214507,,,,
1584,-360.8053356581799,1584,-433.45410267111214,,,,
1585,-361.1384372817801,1585,-433.8376934434739,,,,
1586,-362.0898293523162,1586,-434.8457825703165,,,,
1587,-361.922273771699,1587,-433.76786550491585,,,,
1588,-364.3528459137981,1588,-434.63088332107543,,,,
1589,-364.5088753861461,1589,-434.69700846732303,,,,
1590,-364.06823252073707,1590,-434.59809337798697,,,,
1591,-363.9599608984673,1591,-435.9543280742603,,,,
1592,-363.19377078865267,1592,-436.4501395850867,,,,
1593,-365.0319101840136,1593,-436.129400608087,,,,
1594,-367.45675476873765,1594,-436.71662314062274,,,,
1595,-367.5525079339414,1595,-436.6198405931217,,,,
1596,-368.2844297919522,1596,-436.10890158813083,,,,
1597,-367.44462984502826,1597,-435.80797663839564,,,,
1598,-367.5599892926586,1598,-436.3675444267177,,,,
1599,-368.7397977946951,1599,-437.38757157399783,,,,
1600,-369.12594201647255,1600,-436.9390827584361,,,,
1601,-369.04298808364626,1601,-438.4161210564918,,,,
1602,-371.65454613838455,1602,-438.5658833842801,,,,
1603,-372.42581058774596,1603,-437.63918110894383,,,,
1604,-373.8059012462008,1604,-436.8190602663846,,,,
1605,-375.36643767610417,1605,-440.007565542975,,,,
1606,-374.35089570990084,1606,-439.8097189844217,,,,
1607,-374.631633756587,1607,-441.25212626166183,,,,
1608,-375.3619218643493,1608,-440.461152168991,,,,
1609,-376.6942618980553,1609,-441.2680901590277,,,,
1610,-376.24624561071914,1610,-442.10370184100043,,,,
1611,-376.1322250414621,1611,-443.4417417169366,,,,
1612,-378.34316100743035,1612,-443.6564107528342,,,,
1613,-378.68499554430923,1613,-445.33449414309797,,,,
1614,-377.8794716923524,1614,-447.592873371991,,,,
1615,-378.00111641252334,1615,-448.30408662782577,,,,
1616,-379.95622445134234,1616,-448.1259274413042,,,,
1617,-380.07037161777157,1617,-448.61283127412446,,,,
1618,-380.45220257588744,1618,-446.595112828551,,,,
1619,-380.3758528780451,1619,-447.06416976265734,,,,
1620,-379.79206045875367,1620,-448.84996707533566,,,,
1621,-382.0063238355787,1621,-450.34535210557095,,,,
1622,-382.0142100551998,1622,-451.9643068693733,,,,
1623,-380.6212684285586,1623,-451.7274281174889,,,,
1624,-379.58867631505444,1624,-451.0634674853802,,,,
1625,-381.112421496068,1625,-452.27706389709897,,,,
1626,-382.8330209730394,1626,-453.2376549644838,,,,
1627,-383.1801421378789,1627,-453.2371631530012,,,,
1628,-381.8207431560657,1628,-452.6237388406036,,,,
1629,-383.21803287617007,1629,-450.8577010795962,,,,
1630,-384.1395670824281,1630,-449.5776515038461,,,,
1631,-384.31920464955516,1631,-450.66271582761294,,,,
1632,-383.743914594904,1632,-450.19220524432643,,,,
1633,-384.9002770660237,1633,-450.44742462942577,,,,
1634,-385.588901047384,1634,-453.06105579728836,,,,
1635,-387.03168197201137,1635,-453.5971755659083,,,,
1636,-387.68750258840475,1636,-456.96052994871604,,,,
1637,-388.1419788102453,1637,-454.7908406062749,,,,
1638,-386.9790354792528,1638,-453.2563425628221,,,,
1639,-385.9743793420564,1639,-452.35032827599184,,,,
1640,-387.5587849404273,1640,-454.0466954934903,,,,
1641,-387.0018198875768,1641,-452.41138414469197,,,,
1642,-386.59142280901096,1642,-451.3871292892204,,,,
1643,-387.3105890686859,1643,-452.20266709618573,,,,
1644,-387.7150781686143,1644,-451.3763696071595,,,,
1645,-389.2504200581241,1645,-450.98541383472127,,,,
1646,-389.96767098764417,1646,-451.28937460533643,,,,
1647,-390.68481063510364,1647,-450.4056837034614,,,,
1648,-390.1660856683162,1648,-450.53438010999395,,,,
1649,-391.6444866790098,1649,-449.0606752136675,,,,
1650,-392.71617879831456,1650,-448.74037987598854,,,,
1651,-390.49327040266667,1651,-450.22988475115335,,,,
1652,-391.8640363641863,1652,-449.95990446999235,,,,
1653,-391.56297826827665,1653,-448.875109612636,,,,
1654,-393.365720522722,1654,-448.6664114502597,,,,
1655,-394.02173304546454,1655,-448.02475116326036,,,,
1656,-394.24825683646554,1656,-446.9454688188372,,,,
1657,-392.18047418485196,1657,-444.9846736860098,,,,
1658,-390.69692363625074,1658,-443.28020126632873,,,,
1659,-390.6031076592744,1659,-442.7098921954782,,,,
1660,-390.48639040935524,1660,-442.42420434386963,,,,
1661,-389.35963335242724,1661,-442.6222384811012,,,,
1662,-390.43759327823716,1662,-443.07384574778877,,,,
1663,-392.0090901894098,1663,-441.0580177097289,,,,
1664,-391.1806869056118,1664,-441.1290626578957,,,,
1665,-393.1715164781026,1665,-440.937556856539,,,,
1666,-393.48332187571003,1666,-442.5013649987609,,,,
1667,-393.99488139477296,1667,-441.0582589079966,,,,
1668,-395.4038066757813,1668,-441.1281287167554,,,,
1669,-393.4228720299816,1669,-440.6487558182187,,,,
1670,-392.9532523956883,1670,-441.38773339069263,,,,
1671,-392.7683915624717,1671,-441.61526587084614,,,,
1672,-392.52129222478055,1672,-440.45342966329986,,,,
1673,-393.9663502444397,1673,-439.8894138046134,,,,
1674,-395.20163081727065,1674,-441.80239351771183,,,,
1675,-394.5518279457158,1675,-440.94920401012644,,,,
1676,-394.9875522856863,1676,-440.8931224564353,,,,
1677,-395.9119190214514,1677,-440.08368015554277,,,,
1678,-395.6576915057228,1678,-438.5991366478251,,,,
1679,-395.7602533820155,1679,-437.2194788309727,,,,
1680,-396.0150965392587,1680,-437.5416824834646,,,,
1681,-395.5255450956321,1681,-437.3470355069492,,,,
1682,-395.5053001667311,1682,-436.1688098192472,,,,
1683,-395.5015249655925,1683,-437.14821805343087,,,,
1684,-394.46660402893,1684,-433.91949849768986,,,,
1685,-392.8485409378167,1685,-434.96804472527293,,,,
1686,-392.9136770484755,1686,-434.2549410229076,,,,
1687,-389.50282841946995,1687,-432.5377281090017,,,,
1688,-388.0869132353661,1688,-431.7857027368299,,,,
1689,-386.140913425462,1689,-430.26079237306124,,,,
1690,-385.15055891911896,1690,-430.3346674811263,,,,
1691,-385.01730033401407,1691,-429.14913428140966,,,,
1692,-384.26312030908326,1692,-429.41232189358516,,,,
1693,-384.10533058793766,1693,-429.20535965082314,,,,
1694,-383.5214815156664,1694,-429.8267441719952,,,,
1695,-383.1790763566841,1695,-429.5224753998274,,,,
1696,-382.70899854625156,1696,-430.06050335752514,,,,
1697,-382.63040735230976,1697,-429.29095646960906,,,,
1698,-383.8099977128256,1698,-430.08534151668124,,,,
1699,-384.1242148103988,1699,-429.25778427161026,,,,
1700,-383.91850223950354,1700,-428.615956626722,,,,
1701,-383.85083529143026,1701,-428.6032175726064,,,,
1702,-382.6778504387305,1702,-428.2669274602816,,,,
1703,-382.00843434900554,1703,-427.39133674864473,,,,
1704,-381.8835426538519,1704,-426.54205856384795,,,,
1705,-381.58535893845595,1705,-425.692459909082,,,,
1706,-380.720268890798,1706,-424.43993054016835,,,,
1707,-380.071182919035,1707,-423.8458798442797,,,,
1708,-378.0795817220208,1708,-423.4109431397086,,,,
1709,-378.2120933777108,1709,-423.8488696280282,,,,
1710,-376.80165515701447,1710,-423.30663333381494,,,,
1711,-378.0274171980425,1711,-423.44721892450565,,,,
1712,-377.24482308577257,1712,-422.3118489790698,,,,
1713,-375.08556739711486,1713,-421.6706155406069,,,,
1714,-374.1467333439872,1714,-420.6681940485414,,,,
1715,-374.4278425431822,1715,-421.1556083187277,,,,
1716,-373.0830921011152,1716,-420.97312155815274,,,,
1717,-371.2695900206187,1717,-418.5591821382603,,,,
1718,-371.15608132791306,1718,-417.89895859210975,,,,
1719,-370.25753070723647,1719,-417.5670784719164,,,,
1720,-368.98793727335106,1720,-416.9892848970611,,,,
1721,-369.39072539120417,1721,-417.22387350963857,,,,
1722,-369.9942659737621,1722,-417.2948310319614,,,,
1723,-369.0159251118781,1723,-416.4655755728265,,,,
1724,-367.82175852642837,1724,-414.8946435956432,,,,
